,Date,Symbols,High,Low,Open,Close,Volume,Adj_Close,Company_name
425,2016-03-21,^DJI,17644.970703125,17551.279296875,17589.69921875,17623.869140625,84410000,17623.869140625,Dow Jones Industrial Average
426,2016-03-22,^DJI,17648.939453125,17540.419921875,17602.7109375,17582.5703125,95450000,17582.5703125,Dow Jones Industrial Average
427,2016-03-23,^DJI,17588.810546875,17486.26953125,17588.810546875,17502.58984375,84240000,17502.58984375,Dow Jones Industrial Average
428,2016-03-24,^DJI,17517.140625,17399.009765625,17485.330078125,17515.73046875,84100000,17515.73046875,Dow Jones Industrial Average
429,2016-03-28,^DJI,17583.810546875,17493.029296875,17526.080078125,17535.390625,70460000,17535.390625,Dow Jones Industrial Average
430,2016-03-29,^DJI,17642.810546875,17434.26953125,17512.580078125,17633.109375,86160000,17633.109375,Dow Jones Industrial Average
431,2016-03-30,^DJI,17790.109375,17652.359375,17652.359375,17716.66015625,79330000,17716.66015625,Dow Jones Industrial Average
432,2016-03-31,^DJI,17755.69921875,17669.720703125,17716.05078125,17685.08984375,102600000,17685.08984375,Dow Jones Industrial Average
433,2016-04-01,^DJI,17811.48046875,17568.01953125,17661.740234375,17792.75,104890000,17792.75,Dow Jones Industrial Average
434,2016-04-04,^DJI,17806.380859375,17710.669921875,17799.390625,17737.0,85230000,17737.0,Dow Jones Industrial Average
435,2016-04-05,^DJI,17718.029296875,17579.560546875,17718.029296875,17603.3203125,115230000,17603.3203125,Dow Jones Industrial Average
436,2016-04-06,^DJI,17723.55078125,17542.5390625,17605.44921875,17716.05078125,99410000,17716.05078125,Dow Jones Industrial Average
437,2016-04-07,^DJI,17687.279296875,17484.23046875,17687.279296875,17541.9609375,90120000,17541.9609375,Dow Jones Industrial Average
438,2016-04-08,^DJI,17694.509765625,17528.16015625,17555.390625,17576.9609375,79990000,17576.9609375,Dow Jones Industrial Average
439,2016-04-11,^DJI,17731.630859375,17555.900390625,17586.48046875,17556.41015625,107100000,17556.41015625,Dow Jones Industrial Average
440,2016-04-12,^DJI,17744.4296875,17553.5703125,17571.33984375,17721.25,81020000,17721.25,Dow Jones Industrial Average
441,2016-04-13,^DJI,17918.349609375,17741.66015625,17741.66015625,17908.279296875,91710000,17908.279296875,Dow Jones Industrial Average
442,2016-04-14,^DJI,17962.140625,17885.439453125,17912.25,17926.4296875,84510000,17926.4296875,Dow Jones Industrial Average
443,2016-04-15,^DJI,17937.650390625,17867.41015625,17925.94921875,17897.4609375,118160000,17897.4609375,Dow Jones Industrial Average
444,2016-04-18,^DJI,18009.529296875,17848.220703125,17890.19921875,18004.16015625,89390000,18004.16015625,Dow Jones Industrial Average
445,2016-04-19,^DJI,18103.4609375,17984.4296875,18012.099609375,18053.599609375,89820000,18053.599609375,Dow Jones Industrial Average
446,2016-04-20,^DJI,18167.630859375,18031.2109375,18059.490234375,18096.26953125,100210000,18096.26953125,Dow Jones Industrial Average
447,2016-04-21,^DJI,18107.2890625,17963.890625,18092.83984375,17982.51953125,102720000,17982.51953125,Dow Jones Industrial Average
448,2016-04-22,^DJI,18026.849609375,17909.890625,17985.05078125,18003.75,134120000,18003.75,Dow Jones Industrial Average
449,2016-04-25,^DJI,17990.939453125,17855.55078125,17990.939453125,17977.240234375,83770000,17977.240234375,Dow Jones Industrial Average
450,2016-04-26,^DJI,18043.76953125,17934.169921875,17987.380859375,17990.3203125,92570000,17990.3203125,Dow Jones Industrial Average
451,2016-04-27,^DJI,18084.66015625,17920.259765625,17996.140625,18041.55078125,109090000,18041.55078125,Dow Jones Industrial Average
452,2016-04-28,^DJI,18035.73046875,17796.55078125,18023.880859375,17830.759765625,100920000,17830.759765625,Dow Jones Industrial Average
453,2016-04-29,^DJI,17814.830078125,17651.98046875,17813.08984375,17773.640625,136670000,17773.640625,Dow Jones Industrial Average
454,2016-05-02,^DJI,17912.349609375,17773.7109375,17783.779296875,17891.16015625,80100000,17891.16015625,Dow Jones Industrial Average
455,2016-05-03,^DJI,17870.75,17670.880859375,17870.75,17750.91015625,97060000,17750.91015625,Dow Jones Industrial Average
456,2016-05-04,^DJI,17738.060546875,17609.009765625,17735.01953125,17651.259765625,95020000,17651.259765625,Dow Jones Industrial Average
457,2016-05-05,^DJI,17736.109375,17615.8203125,17664.48046875,17660.7109375,81530000,17660.7109375,Dow Jones Industrial Average
458,2016-05-06,^DJI,17744.5390625,17580.380859375,17650.30078125,17740.630859375,80020000,17740.630859375,Dow Jones Industrial Average
459,2016-05-09,^DJI,17783.16015625,17668.380859375,17743.849609375,17705.91015625,85590000,17705.91015625,Dow Jones Industrial Average
460,2016-05-10,^DJI,17934.609375,17726.66015625,17726.66015625,17928.349609375,75790000,17928.349609375,Dow Jones Industrial Average
461,2016-05-11,^DJI,17919.029296875,17711.05078125,17919.029296875,17711.119140625,87390000,17711.119140625,Dow Jones Industrial Average
462,2016-05-12,^DJI,17798.189453125,17625.380859375,17711.119140625,17720.5,88560000,17720.5,Dow Jones Industrial Average
463,2016-05-13,^DJI,17734.740234375,17512.48046875,17711.119140625,17535.3203125,86640000,17535.3203125,Dow Jones Industrial Average
464,2016-05-16,^DJI,17755.80078125,17531.759765625,17531.759765625,17710.7109375,88440000,17710.7109375,Dow Jones Industrial Average
465,2016-05-17,^DJI,17701.4609375,17469.919921875,17701.4609375,17529.98046875,103260000,17529.98046875,Dow Jones Industrial Average
466,2016-05-18,^DJI,17636.220703125,17418.2109375,17501.279296875,17526.619140625,79120000,17526.619140625,Dow Jones Industrial Average
467,2016-05-19,^DJI,17514.16015625,17331.0703125,17514.16015625,17435.400390625,95530000,17435.400390625,Dow Jones Industrial Average
468,2016-05-20,^DJI,17571.75,17437.3203125,17437.3203125,17500.939453125,111990000,17500.939453125,Dow Jones Industrial Average
469,2016-05-23,^DJI,17550.69921875,17480.05078125,17507.0390625,17492.9296875,87790000,17492.9296875,Dow Jones Industrial Average
470,2016-05-24,^DJI,17742.58984375,17525.189453125,17525.189453125,17706.05078125,86480000,17706.05078125,Dow Jones Industrial Average
471,2016-05-25,^DJI,17891.7109375,17735.08984375,17735.08984375,17851.509765625,79180000,17851.509765625,Dow Jones Industrial Average
472,2016-05-26,^DJI,17888.66015625,17803.8203125,17859.51953125,17828.2890625,68940000,17828.2890625,Dow Jones Industrial Average
473,2016-05-27,^DJI,17873.220703125,17824.73046875,17826.849609375,17873.220703125,73190000,17873.220703125,Dow Jones Industrial Average
474,2016-05-31,^DJI,17899.240234375,17724.029296875,17891.5,17787.19921875,147390000,17787.19921875,Dow Jones Industrial Average
475,2016-06-01,^DJI,17809.1796875,17664.7890625,17754.55078125,17789.669921875,78530000,17789.669921875,Dow Jones Industrial Average
476,2016-06-02,^DJI,17838.560546875,17703.55078125,17789.05078125,17838.560546875,75560000,17838.560546875,Dow Jones Industrial Average
477,2016-06-03,^DJI,17833.169921875,17689.6796875,17799.80078125,17807.060546875,82270000,17807.060546875,Dow Jones Industrial Average
478,2016-06-06,^DJI,17949.6796875,17822.810546875,17825.689453125,17920.330078125,71870000,17920.330078125,Dow Jones Industrial Average
479,2016-06-07,^DJI,18003.23046875,17936.220703125,17936.220703125,17938.279296875,78750000,17938.279296875,Dow Jones Industrial Average
480,2016-06-08,^DJI,18016.0,17931.91015625,17931.91015625,18005.05078125,71260000,18005.05078125,Dow Jones Industrial Average
481,2016-06-09,^DJI,18005.220703125,17915.880859375,17969.98046875,17985.189453125,69690000,17985.189453125,Dow Jones Industrial Average
482,2016-06-10,^DJI,17938.8203125,17812.33984375,17938.8203125,17865.33984375,90540000,17865.33984375,Dow Jones Industrial Average
483,2016-06-13,^DJI,17893.279296875,17731.349609375,17830.5,17732.48046875,101690000,17732.48046875,Dow Jones Industrial Average
484,2016-06-14,^DJI,17733.919921875,17595.7890625,17710.76953125,17674.8203125,93740000,17674.8203125,Dow Jones Industrial Average
485,2016-06-15,^DJI,17762.9609375,17629.009765625,17703.650390625,17640.169921875,94130000,17640.169921875,Dow Jones Industrial Average
486,2016-06-16,^DJI,17754.91015625,17471.2890625,17602.23046875,17733.099609375,91950000,17733.099609375,Dow Jones Industrial Average
487,2016-06-17,^DJI,17733.439453125,17602.779296875,17733.439453125,17675.16015625,248680000,17675.16015625,Dow Jones Industrial Average
488,2016-06-20,^DJI,17946.359375,17736.869140625,17736.869140625,17804.869140625,99380000,17804.869140625,Dow Jones Industrial Average
489,2016-06-21,^DJI,17877.83984375,17799.80078125,17827.330078125,17829.73046875,85130000,17829.73046875,Dow Jones Industrial Average
490,2016-06-22,^DJI,17920.16015625,17770.359375,17832.669921875,17780.830078125,89440000,17780.830078125,Dow Jones Industrial Average
491,2016-06-23,^DJI,18011.0703125,17844.109375,17844.109375,18011.0703125,98070000,18011.0703125,Dow Jones Industrial Average
492,2016-06-24,^DJI,17946.630859375,17356.33984375,17946.630859375,17400.75,239000000,17400.75,Dow Jones Industrial Average
493,2016-06-27,^DJI,17355.2109375,17063.080078125,17355.2109375,17140.240234375,138740000,17140.240234375,Dow Jones Industrial Average
494,2016-06-28,^DJI,17409.720703125,17190.509765625,17190.509765625,17409.720703125,112190000,17409.720703125,Dow Jones Industrial Average
495,2016-06-29,^DJI,17704.509765625,17456.01953125,17456.01953125,17694.6796875,106380000,17694.6796875,Dow Jones Industrial Average
496,2016-06-30,^DJI,17930.609375,17711.80078125,17712.759765625,17929.990234375,133030000,17929.990234375,Dow Jones Industrial Average
497,2016-07-01,^DJI,18002.380859375,17916.91015625,17924.240234375,17949.369140625,82160000,17949.369140625,Dow Jones Industrial Average
498,2016-07-05,^DJI,17904.44921875,17785.279296875,17904.44921875,17840.619140625,103650000,17840.619140625,Dow Jones Industrial Average
499,2016-07-06,^DJI,17926.91015625,17713.44921875,17807.470703125,17918.619140625,93000000,17918.619140625,Dow Jones Industrial Average
500,2016-07-07,^DJI,17984.94921875,17816.650390625,17924.240234375,17895.880859375,81570000,17895.880859375,Dow Jones Industrial Average
501,2016-07-08,^DJI,18166.76953125,17971.220703125,17971.220703125,18146.740234375,93460000,18146.740234375,Dow Jones Industrial Average
502,2016-07-11,^DJI,18283.900390625,18161.529296875,18161.529296875,18226.9296875,80880000,18226.9296875,Dow Jones Industrial Average
503,2016-07-12,^DJI,18371.94921875,18259.119140625,18259.119140625,18347.669921875,90170000,18347.669921875,Dow Jones Industrial Average
504,2016-07-13,^DJI,18390.16015625,18315.759765625,18356.779296875,18372.119140625,80920000,18372.119140625,Dow Jones Industrial Average
505,2016-07-14,^DJI,18537.5703125,18414.30078125,18414.30078125,18506.41015625,87050000,18506.41015625,Dow Jones Industrial Average
506,2016-07-15,^DJI,18557.4296875,18471.619140625,18508.880859375,18516.55078125,123690000,18516.55078125,Dow Jones Industrial Average
507,2016-07-18,^DJI,18556.130859375,18489.83984375,18521.55078125,18533.05078125,75540000,18533.05078125,Dow Jones Industrial Average
508,2016-07-19,^DJI,18562.529296875,18495.109375,18503.119140625,18559.009765625,85840000,18559.009765625,Dow Jones Industrial Average
509,2016-07-20,^DJI,18622.009765625,18555.650390625,18582.69921875,18595.029296875,93230000,18595.029296875,Dow Jones Industrial Average
510,2016-07-21,^DJI,18590.439453125,18469.669921875,18589.9609375,18517.23046875,86800000,18517.23046875,Dow Jones Industrial Average
511,2016-07-22,^DJI,18571.30078125,18491.58984375,18524.150390625,18570.849609375,87710000,18570.849609375,Dow Jones Industrial Average
512,2016-07-25,^DJI,18555.689453125,18452.619140625,18554.490234375,18493.060546875,76810000,18493.060546875,Dow Jones Industrial Average
513,2016-07-26,^DJI,18522.470703125,18387.220703125,18497.369140625,18473.75,85370000,18473.75,Dow Jones Industrial Average
514,2016-07-27,^DJI,18542.390625,18430.939453125,18473.26953125,18472.169921875,111370000,18472.169921875,Dow Jones Industrial Average
515,2016-07-28,^DJI,18483.259765625,18368.8203125,18461.009765625,18456.349609375,85750000,18456.349609375,Dow Jones Industrial Average
516,2016-07-29,^DJI,18466.55078125,18371.119140625,18442.51953125,18432.240234375,111550000,18432.240234375,Dow Jones Industrial Average
517,2016-08-01,^DJI,18467.029296875,18355.75,18434.5,18404.509765625,83470000,18404.509765625,Dow Jones Industrial Average
518,2016-08-02,^DJI,18403.650390625,18247.7890625,18401.150390625,18313.76953125,89680000,18313.76953125,Dow Jones Industrial Average
519,2016-08-03,^DJI,18355.0,18283.23046875,18313.080078125,18355.0,78550000,18355.0,Dow Jones Industrial Average
520,2016-08-04,^DJI,18397.869140625,18325.169921875,18351.4296875,18352.05078125,64500000,18352.05078125,Dow Jones Industrial Average
521,2016-08-05,^DJI,18543.529296875,18402.80078125,18402.80078125,18543.529296875,92420000,18543.529296875,Dow Jones Industrial Average
522,2016-08-08,^DJI,18569.310546875,18502.029296875,18541.890625,18529.2890625,71810000,18529.2890625,Dow Jones Industrial Average
523,2016-08-09,^DJI,18585.3203125,18507.75,18538.05078125,18533.05078125,60090000,18533.05078125,Dow Jones Industrial Average
524,2016-08-10,^DJI,18561.75,18468.779296875,18541.48046875,18495.66015625,62780000,18495.66015625,Dow Jones Industrial Average
525,2016-08-11,^DJI,18638.33984375,18519.080078125,18519.080078125,18613.51953125,71470000,18613.51953125,Dow Jones Industrial Average
526,2016-08-12,^DJI,18606.060546875,18535.859375,18595.650390625,18576.470703125,61580000,18576.470703125,Dow Jones Industrial Average
527,2016-08-15,^DJI,18722.609375,18559.9296875,18588.58984375,18636.05078125,62350000,18636.05078125,Dow Jones Industrial Average
528,2016-08-16,^DJI,18614.859375,18550.650390625,18614.48046875,18552.01953125,67570000,18552.01953125,Dow Jones Industrial Average
529,2016-08-17,^DJI,18582.349609375,18468.6796875,18537.08984375,18573.939453125,71000000,18573.939453125,Dow Jones Industrial Average
530,2016-08-18,^DJI,18600.8203125,18533.2890625,18566.5390625,18597.69921875,70740000,18597.69921875,Dow Jones Industrial Average
531,2016-08-19,^DJI,18585.169921875,18491.240234375,18585.169921875,18552.5703125,93170000,18552.5703125,Dow Jones Industrial Average
532,2016-08-22,^DJI,18570.919921875,18466.859375,18535.859375,18529.419921875,73450000,18529.419921875,Dow Jones Industrial Average
533,2016-08-23,^DJI,18631.599609375,18545.51953125,18568.939453125,18547.30078125,73990000,18547.30078125,Dow Jones Industrial Average
534,2016-08-24,^DJI,18539.150390625,18448.26953125,18537.5,18481.48046875,72270000,18481.48046875,Dow Jones Industrial Average
535,2016-08-25,^DJI,18497.6796875,18431.4609375,18471.2109375,18448.41015625,64480000,18448.41015625,Dow Jones Industrial Average
536,2016-08-26,^DJI,18572.08984375,18335.33984375,18467.919921875,18395.400390625,78730000,18395.400390625,Dow Jones Industrial Average
537,2016-08-29,^DJI,18523.08984375,18419.919921875,18421.2890625,18502.990234375,64480000,18502.990234375,Dow Jones Industrial Average
538,2016-08-30,^DJI,18514.2890625,18408.51953125,18491.279296875,18454.30078125,68920000,18454.30078125,Dow Jones Industrial Average
539,2016-08-31,^DJI,18439.6796875,18333.560546875,18436.69921875,18400.880859375,98250000,18400.880859375,Dow Jones Industrial Average
540,2016-09-01,^DJI,18430.05078125,18295.48046875,18396.5703125,18419.30078125,74780000,18419.30078125,Dow Jones Industrial Average
541,2016-09-02,^DJI,18544.759765625,18439.099609375,18466.009765625,18491.9609375,74350000,18491.9609375,Dow Jones Industrial Average
542,2016-09-06,^DJI,18551.5390625,18450.3203125,18493.400390625,18538.119140625,83710000,18538.119140625,Dow Jones Industrial Average
543,2016-09-07,^DJI,18536.890625,18474.76953125,18527.7109375,18526.140625,67570000,18526.140625,Dow Jones Industrial Average
544,2016-09-08,^DJI,18506.240234375,18446.689453125,18486.689453125,18479.91015625,79060000,18479.91015625,Dow Jones Industrial Average
545,2016-09-09,^DJI,18404.169921875,18085.44921875,18404.169921875,18085.44921875,120670000,18085.44921875,Dow Jones Industrial Average
546,2016-09-12,^DJI,18358.689453125,17994.83984375,18028.94921875,18325.0703125,103260000,18325.0703125,Dow Jones Industrial Average
547,2016-09-13,^DJI,18262.990234375,18028.060546875,18262.990234375,18066.75,102830000,18066.75,Dow Jones Industrial Average
548,2016-09-14,^DJI,18163.48046875,17992.2109375,18073.390625,18034.76953125,103360000,18034.76953125,Dow Jones Industrial Average
549,2016-09-15,^DJI,18250.109375,18015.490234375,18024.91015625,18212.48046875,99550000,18212.48046875,Dow Jones Industrial Average
550,2016-09-16,^DJI,18217.2109375,18070.2109375,18217.2109375,18123.80078125,278510000,18123.80078125,Dow Jones Industrial Average
551,2016-09-19,^DJI,18254.880859375,18093.05078125,18154.8203125,18120.169921875,78090000,18120.169921875,Dow Jones Industrial Average
552,2016-09-20,^DJI,18227.2109375,18128.80078125,18175.359375,18129.9609375,72450000,18129.9609375,Dow Jones Industrial Average
553,2016-09-21,^DJI,18307.4296875,18121.5703125,18164.9609375,18293.69921875,94090000,18293.69921875,Dow Jones Industrial Average
554,2016-09-22,^DJI,18449.880859375,18343.759765625,18343.759765625,18392.4609375,73030000,18392.4609375,Dow Jones Industrial Average
555,2016-09-23,^DJI,18383.759765625,18254.83984375,18377.359375,18261.44921875,87170000,18261.44921875,Dow Jones Industrial Average
556,2016-09-26,^DJI,18217.759765625,18083.3203125,18217.759765625,18094.830078125,95510000,18094.830078125,Dow Jones Industrial Average
557,2016-09-27,^DJI,18238.099609375,18052.16015625,18099.2109375,18228.30078125,84130000,18228.30078125,Dow Jones Industrial Average
558,2016-09-28,^DJI,18349.859375,18179.33984375,18240.220703125,18339.240234375,97650000,18339.240234375,Dow Jones Industrial Average
559,2016-09-29,^DJI,18366.23046875,18091.640625,18322.880859375,18143.44921875,95880000,18143.44921875,Dow Jones Industrial Average
560,2016-09-30,^DJI,18369.619140625,18181.80078125,18181.80078125,18308.150390625,135470000,18308.150390625,Dow Jones Industrial Average
561,2016-10-03,^DJI,18279.80078125,18203.75,18279.599609375,18253.849609375,68520000,18253.849609375,Dow Jones Industrial Average
562,2016-10-04,^DJI,18313.76953125,18116.259765625,18267.6796875,18168.44921875,79710000,18168.44921875,Dow Jones Industrial Average
563,2016-10-05,^DJI,18315.8203125,18205.5,18205.5,18281.029296875,76190000,18281.029296875,Dow Jones Industrial Average
564,2016-10-06,^DJI,18288.119140625,18162.970703125,18280.419921875,18268.5,78660000,18268.5,Dow Jones Industrial Average
565,2016-10-07,^DJI,18319.73046875,18149.349609375,18295.349609375,18240.490234375,82680000,18240.490234375,Dow Jones Industrial Average
566,2016-10-10,^DJI,18399.9609375,18282.94921875,18282.94921875,18329.0390625,72110000,18329.0390625,Dow Jones Industrial Average
567,2016-10-11,^DJI,18312.330078125,18061.9609375,18308.4296875,18128.66015625,88610000,18128.66015625,Dow Jones Industrial Average
568,2016-10-12,^DJI,18193.9609375,18082.08984375,18132.630859375,18144.19921875,72230000,18144.19921875,Dow Jones Industrial Average
569,2016-10-13,^DJI,18137.69921875,17959.94921875,18088.3203125,18098.939453125,83160000,18098.939453125,Dow Jones Industrial Average
570,2016-10-14,^DJI,18261.109375,18138.380859375,18177.349609375,18138.380859375,87050000,18138.380859375,Dow Jones Industrial Average
571,2016-10-17,^DJI,18162.279296875,18063.01953125,18135.849609375,18086.400390625,75960000,18086.400390625,Dow Jones Industrial Average
572,2016-10-18,^DJI,18225.80078125,18129.44921875,18145.060546875,18161.939453125,74600000,18161.939453125,Dow Jones Industrial Average
573,2016-10-19,^DJI,18252.19921875,18169.25,18178.2109375,18202.619140625,88040000,18202.619140625,Dow Jones Industrial Average
574,2016-10-20,^DJI,18249.05078125,18129.0703125,18161.869140625,18162.349609375,88830000,18162.349609375,Dow Jones Industrial Average
575,2016-10-21,^DJI,18168.759765625,18049.76953125,18152.630859375,18145.7109375,117810000,18145.7109375,Dow Jones Industrial Average
576,2016-10-24,^DJI,18275.0390625,18191.1796875,18197.140625,18223.029296875,88540000,18223.029296875,Dow Jones Industrial Average
577,2016-10-25,^DJI,18241.689453125,18151.69921875,18206.51953125,18169.26953125,83190000,18169.26953125,Dow Jones Industrial Average
578,2016-10-26,^DJI,18236.0390625,18062.30078125,18103.80078125,18199.330078125,86340000,18199.330078125,Dow Jones Industrial Average
579,2016-10-27,^DJI,18253.19921875,18149.19921875,18234.810546875,18169.6796875,83530000,18169.6796875,Dow Jones Industrial Average
580,2016-10-28,^DJI,18257.060546875,18094.970703125,18193.7890625,18161.189453125,107850000,18161.189453125,Dow Jones Industrial Average
581,2016-10-31,^DJI,18193.6796875,18130.580078125,18176.599609375,18142.419921875,110080000,18142.419921875,Dow Jones Industrial Average
582,2016-11-01,^DJI,18177.009765625,17940.83984375,18158.240234375,18037.099609375,101280000,18037.099609375,Dow Jones Industrial Average
583,2016-11-02,^DJI,18044.150390625,17931.890625,18017.720703125,17959.640625,88610000,17959.640625,Dow Jones Industrial Average
584,2016-11-03,^DJI,18006.9609375,17904.0703125,17978.75,17930.669921875,77860000,17930.669921875,Dow Jones Industrial Average
585,2016-11-04,^DJI,17986.759765625,17883.560546875,17928.349609375,17888.279296875,97760000,17888.279296875,Dow Jones Industrial Average
586,2016-11-07,^DJI,18263.30078125,17994.640625,17994.640625,18259.599609375,93450000,18259.599609375,Dow Jones Industrial Average
587,2016-11-08,^DJI,18400.5,18200.75,18251.380859375,18332.740234375,79820000,18332.740234375,Dow Jones Industrial Average
588,2016-11-09,^DJI,18650.060546875,18252.55078125,18317.259765625,18589.689453125,173110000,18589.689453125,Dow Jones Industrial Average
589,2016-11-10,^DJI,18873.66015625,18603.140625,18603.140625,18807.880859375,164390000,18807.880859375,Dow Jones Industrial Average
590,2016-11-11,^DJI,18855.779296875,18736.9609375,18781.650390625,18847.66015625,107300000,18847.66015625,Dow Jones Industrial Average
591,2016-11-14,^DJI,18934.05078125,18815.75,18876.76953125,18868.689453125,112250000,18868.689453125,Dow Jones Industrial Average
592,2016-11-15,^DJI,18925.259765625,18806.060546875,18858.2109375,18923.060546875,100660000,18923.060546875,Dow Jones Industrial Average
593,2016-11-16,^DJI,18909.849609375,18825.890625,18909.849609375,18868.140625,87320000,18868.140625,Dow Jones Industrial Average
594,2016-11-17,^DJI,18904.029296875,18845.26953125,18866.220703125,18903.8203125,89940000,18903.8203125,Dow Jones Industrial Average
595,2016-11-18,^DJI,18915.740234375,18853.830078125,18905.330078125,18867.9296875,109880000,18867.9296875,Dow Jones Industrial Average
596,2016-11-21,^DJI,18960.759765625,18883.099609375,18898.6796875,18956.689453125,80520000,18956.689453125,Dow Jones Industrial Average
597,2016-11-22,^DJI,19043.900390625,18962.8203125,18970.390625,19023.869140625,85310000,19023.869140625,Dow Jones Industrial Average
598,2016-11-23,^DJI,19083.759765625,19000.380859375,19015.51953125,19083.1796875,77880000,19083.1796875,Dow Jones Industrial Average
599,2016-11-25,^DJI,19152.140625,19093.720703125,19093.720703125,19152.140625,45890000,19152.140625,Dow Jones Industrial Average
600,2016-11-28,^DJI,19138.720703125,19072.25,19122.140625,19097.900390625,88460000,19097.900390625,Dow Jones Industrial Average
601,2016-11-29,^DJI,19144.400390625,19062.220703125,19064.0703125,19121.599609375,81510000,19121.599609375,Dow Jones Industrial Average
602,2016-11-30,^DJI,19225.2890625,19123.380859375,19135.640625,19123.580078125,164570000,19123.580078125,Dow Jones Industrial Average
603,2016-12-01,^DJI,19214.30078125,19138.7890625,19149.19921875,19191.9296875,108800000,19191.9296875,Dow Jones Industrial Average
604,2016-12-02,^DJI,19196.140625,19141.1796875,19161.25,19170.419921875,84920000,19170.419921875,Dow Jones Industrial Average
605,2016-12-05,^DJI,19274.849609375,19186.73046875,19244.349609375,19216.240234375,317800000,19216.240234375,Dow Jones Industrial Average
606,2016-12-06,^DJI,19255.890625,19184.740234375,19219.91015625,19251.779296875,284960000,19251.779296875,Dow Jones Industrial Average
607,2016-12-07,^DJI,19558.419921875,19229.830078125,19241.990234375,19549.619140625,385200000,19549.619140625,Dow Jones Industrial Average
608,2016-12-08,^DJI,19664.970703125,19527.830078125,19559.939453125,19614.810546875,324570000,19614.810546875,Dow Jones Industrial Average
609,2016-12-09,^DJI,19757.740234375,19623.189453125,19631.349609375,19756.849609375,334470000,19756.849609375,Dow Jones Industrial Average
610,2016-12-12,^DJI,19824.58984375,19747.740234375,19770.19921875,19796.4296875,333660000,19796.4296875,Dow Jones Industrial Average
611,2016-12-13,^DJI,19953.75,19846.44921875,19852.2109375,19911.2109375,388420000,19911.2109375,Dow Jones Industrial Average
612,2016-12-14,^DJI,19966.4296875,19748.669921875,19876.130859375,19792.529296875,408430000,19792.529296875,Dow Jones Industrial Average
613,2016-12-15,^DJI,19951.2890625,19811.5,19811.5,19852.240234375,357350000,19852.240234375,Dow Jones Industrial Average
614,2016-12-16,^DJI,19923.169921875,19821.0,19909.009765625,19843.41015625,573470000,19843.41015625,Dow Jones Industrial Average
615,2016-12-19,^DJI,19917.779296875,19832.94921875,19836.66015625,19883.060546875,302310000,19883.060546875,Dow Jones Industrial Average
616,2016-12-20,^DJI,19987.630859375,19920.419921875,19920.58984375,19974.619140625,284080000,19974.619140625,Dow Jones Industrial Average
617,2016-12-21,^DJI,19986.560546875,19941.9609375,19968.970703125,19941.9609375,256640000,19941.9609375,Dow Jones Industrial Average
618,2016-12-22,^DJI,19933.830078125,19882.189453125,19922.6796875,19918.880859375,258290000,19918.880859375,Dow Jones Industrial Average
619,2016-12-23,^DJI,19934.150390625,19899.060546875,19908.609375,19933.810546875,158260000,19933.810546875,Dow Jones Industrial Average
620,2016-12-27,^DJI,19980.240234375,19939.80078125,19943.4609375,19945.0390625,158540000,19945.0390625,Dow Jones Industrial Average
621,2016-12-28,^DJI,19981.109375,19827.310546875,19964.310546875,19833.6796875,188350000,19833.6796875,Dow Jones Industrial Average
622,2016-12-29,^DJI,19878.439453125,19788.939453125,19835.4609375,19819.779296875,172040000,19819.779296875,Dow Jones Industrial Average
623,2016-12-30,^DJI,19852.55078125,19718.669921875,19833.169921875,19762.599609375,271910000,19762.599609375,Dow Jones Industrial Average
624,2017-01-03,^DJI,19938.529296875,19775.9296875,19872.859375,19881.759765625,339180000,19881.759765625,Dow Jones Industrial Average
625,2017-01-04,^DJI,19956.140625,19878.830078125,19890.939453125,19942.16015625,280010000,19942.16015625,Dow Jones Industrial Average
626,2017-01-05,^DJI,19948.599609375,19811.119140625,19924.560546875,19899.2890625,269920000,19899.2890625,Dow Jones Industrial Average
627,2017-01-06,^DJI,19999.630859375,19834.080078125,19906.9609375,19963.80078125,277700000,19963.80078125,Dow Jones Industrial Average
628,2017-01-09,^DJI,19943.779296875,19887.380859375,19931.41015625,19887.380859375,287060000,19887.380859375,Dow Jones Industrial Average
629,2017-01-10,^DJI,19957.119140625,19836.029296875,19876.349609375,19855.529296875,299410000,19855.529296875,Dow Jones Industrial Average
630,2017-01-11,^DJI,19973.419921875,19833.16015625,19887.380859375,19954.279296875,336150000,19954.279296875,Dow Jones Industrial Average
631,2017-01-12,^DJI,19929.2890625,19770.470703125,19926.2109375,19891.0,306290000,19891.0,Dow Jones Industrial Average
632,2017-01-13,^DJI,19952.029296875,19849.380859375,19912.5390625,19885.73046875,263780000,19885.73046875,Dow Jones Industrial Average
633,2017-01-17,^DJI,19882.990234375,19775.349609375,19848.8203125,19826.76953125,341900000,19826.76953125,Dow Jones Industrial Average
634,2017-01-18,^DJI,19828.19921875,19739.0,19822.73046875,19804.720703125,279760000,19804.720703125,Dow Jones Industrial Average
635,2017-01-19,^DJI,19824.140625,19677.939453125,19813.55078125,19732.400390625,301750000,19732.400390625,Dow Jones Industrial Average
636,2017-01-20,^DJI,19843.939453125,19759.140625,19795.060546875,19827.25,435260000,19827.25,Dow Jones Industrial Average
637,2017-01-23,^DJI,19833.98046875,19732.359375,19794.7890625,19799.849609375,326690000,19799.849609375,Dow Jones Industrial Average
638,2017-01-24,^DJI,19949.240234375,19786.7109375,19794.6796875,19912.7109375,374460000,19912.7109375,Dow Jones Industrial Average
